crash_id,crash_event,crash_type,number_fatalities
1160,20241280,Multiple,1
1161,20242118,Single,2
1162,20241193,Multiple,1
1163,20245066,Single,1
1164,20245104,Single,1
1165,20242150,Single,1
1166,20241239,Single,1
1167,20245029,Single,1
1168,20242111,Multiple,1
1169,20245106,Single,1
1170,20245024,Single,1
1171,20243255,Single,1
1172,20241033,Single,1
1173,20241288,Single,1
1174,20243012,Multiple,1
1175,20241164,Single,1
1176,20243250,Single,1
1177,20242076,Single,1
1178,20241099,Single,1
1179,20243052,Multiple,1
1180,20245087,Single,1
1181,20241015,Multiple,1
1182,20245156,Single,1
1183,20243219,Multiple,1
1184,20241184,Single,1
1185,20241284,Multiple,1
1186,20242218,Multiple,1
1187,20241008,Single,1
1188,20245101,Single,1
1189,20244075,Single,1
1190,20242147,Multiple,1
1191,20248010,Multiple,1
1192,20234108,Single,1
1193,20234099,Single,1
1194,20233145,Multiple,1
1195,20236026,Multiple,1
1196,20233259,Single,1
1197,20235048,Single,1
1198,20236028,Single,1
1199,20231088,Multiple,3
1200,20231189,Multiple,1
1201,20232156,Single,1
1202,20231103,Multiple,1
1203,20233100,Single,1
1204,20232192,Multiple,2
1205,20233056,Single,1
1206,20233122,Multiple,1
1207,20237016,Single,1
1208,20231091,Multiple,1
1209,20235044,Multiple,1
1210,20232211,Single,1
1211,20231104,Single,1
1212,20231155,Single,1
1213,20232098,Multiple,1
1214,20232128,Multiple,1
1215,20233085,Single,1
1216,20234027,Multiple,1
1217,20232061,Multiple,1
1218,20235002,Single,1
1219,20235116,Single,1
1220,20234033,Single,1
1221,20232044,Multiple,1
1222,20235101,Multiple,1
1223,20232250,Single,1
1224,20233231,Single,1
1225,20232112,Single,1
1226,20231020,Single,1
1227,20231115,Single,1
1228,20235035,Single,1
1229,20231038,Single,2
1230,20231108,Multiple,1
1231,20231281,Single,1
1232,20235123,Single,1
1233,20233078,Single,1
1234,20235146,Single,1
1235,20231261,Single,1
1236,20233258,Multiple,2
1237,20236009,Multiple,1
1238,20232237,Multiple,1
1239,20232188,Single,1
1240,20233165,Multiple,1
1241,20235097,Multiple,1
1242,20231098,Single,1
1243,20233156,Multiple,1
1244,20234029,Single,1
1245,20231102,Single,2
1246,20231198,Multiple,1
1247,20231129,Multiple,1
1248,20237011,Single,1
1249,20231231,Single,1
1250,20232012,Multiple,1
1251,20233120,Single,1
1252,20232196,Single,1
1253,20234053,Multiple,2
1254,20232240,Single,1
1255,20231095,Multiple,1
1256,20235121,Single,1
1257,20232119,Single,1
1258,20235003,Single,1
1259,20232243,Multiple,1
1260,20234042,Single,1
1261,20235036,Multiple,1
1262,20232067,Single,1
1263,20234079,Multiple,1
1264,20231023,Single,1
1265,20233221,Single,1
1266,20233081,Single,1
1267,20231076,Single,1
1268,20232045,Multiple,1
1269,20236006,Multiple,1
1270,20234061,Single,1
1271,20232201,Multiple,1
1272,20236025,Multiple,1
1273,20233189,Single,1
1274,20233111,Single,1
1275,20232097,Single,1
1276,20237022,Single,1
1277,20233036,Multiple,1
1278,20231250,Single,1
1279,20232174,Single,1
1280,20233228,Multiple,1
1281,20234084,Multiple,1
1282,20235134,Single,1
1283,20232009,Single,1
1284,20231145,Single,1
1285,20231056,Single,1
1286,20232115,Multiple,1
1287,20233012,Single,1
1288,20232018,Multiple,1
1289,20233200,Single,1
1290,20233110,Single,1
1291,20233154,Multiple,1
1292,20235090,Single,1
1293,20231223,Single,3
1294,20234067,Multiple,1
1295,20231182,Single,1
1296,20238004,Multiple,1
1297,20231173,Single,1
1298,20233155,Single,1
1299,20233161,Single,1
1300,20235135,Single,1
1301,20234020,Single,1
1302,20231052,Multiple,1
1303,20231296,Multiple,1
1304,20231143,Single,1
1305,20232169,Single,1
1306,20234021,Multiple,1
1307,20231302,Single,1
1308,20232104,Multiple,1
1309,20235034,Single,1
1310,20231285,Multiple,1
1311,20231178,Multiple,1
1312,20237010,Single,1
1313,20234031,Single,1
1314,20237013,Multiple,1
1315,20232219,Single,1
1316,20233136,Single,1
1317,20233051,Multiple,1
1318,20231229,Single,2
1319,20233176,Single,1
1320,20235124,Single,1
1321,20234068,Single,1
1322,20231044,Single,1
1323,20235105,Single,1
1324,20231190,Single,1
1325,20232059,Single,1
1326,20236012,Single,1
1327,20233205,Single,1
1328,20233074,Single,1
1329,20233050,Single,1
1330,20231045,Single,2
1331,20232016,Single,1
1332,20232021,Single,1
1333,20231205,Single,1
1334,20234025,Multiple,2
1335,20232203,Multiple,1
1336,20231119,Single,1
1337,20232227,Single,1
1338,20231272,Single,1
1339,20232183,Multiple,1
1340,20235050,Single,2
1341,20233139,Single,1
1342,20232088,Single,1
1343,20232062,Single,1
1344,20233043,Single,1
1345,20232130,Multiple,1
1346,20235108,Single,1
1347,20231256,Single,1
1348,20237018,Multiple,1
1349,20235082,Single,1
1350,20232144,Single,4
1351,20234018,Single,1
1352,20231278,Multiple,1
1353,20233008,Single,1
1354,20233138,Single,1
1355,20234063,Multiple,1
1356,20232095,Multiple,2
1357,20232184,Single,1
1358,20233069,Single,1
1359,20232037,Single,5
1360,20234017,Multiple,1
1361,20232137,Single,1
1362,20232027,Multiple,1
1363,20231029,Multiple,1
1364,20235013,Single,1
1365,20231111,Multiple,1
1366,20232198,Multiple,2
1367,20234034,Single,1
1368,20231160,Multiple,1
1369,20233224,Single,1
1370,20235070,Single,1
1371,20231139,Multiple,1
1372,20231303,Single,1
1373,20231283,Single,1
1374,20231141,Single,1
1375,20231206,Multiple,1
1376,20235089,Single,1
1377,20235001,Single,1
1378,20233017,Single,1
1379,20235110,Single,1
1380,20231175,Single,1
1381,20232110,Multiple,1
1382,20233073,Multiple,1
1383,20233114,Multiple,1
1384,20231064,Single,1
1385,20233032,Multiple,1
1386,20232241,Multiple,1
1387,20233063,Single,1
1388,20231271,Single,1
1389,20234094,Single,1
1390,20231152,Single,1
1391,20233020,Single,1
1392,20231068,Multiple,1
1393,20232236,Multiple,1
1394,20233134,Single,1
1395,20233198,Single,2
1396,20231252,Multiple,1
1397,20232047,Multiple,1
1398,20235122,Single,1
1399,20235139,Single,1
1400,20231227,Single,1
1401,20231292,Multiple,1
1402,20232065,Multiple,1
1403,20232171,Multiple,1
1404,20235021,Single,1
1405,20235010,Single,1
1406,20232063,Multiple,2
1407,20232074,Multiple,1
1408,20231288,Multiple,1
1409,20232170,Single,1
1410,20231133,Single,1
1411,20231249,Single,1
1412,20231171,Multiple,1
1413,20235061,Single,1
1414,20233196,Single,1
1415,20233245,Multiple,1
1416,20235041,Single,1
1417,20231025,Single,1
1418,20231244,Multiple,1
1419,20232118,Multiple,1
1420,20235075,Single,2
1421,20231128,Single,1
1422,20232048,Multiple,1
1423,20236004,Multiple,1
1424,20232204,Single,1
1425,20231251,Single,1
1426,20231263,Single,1
1427,20231078,Single,1
1428,20233251,Single,1
1429,20234077,Single,1
1430,20236003,Single,1
1431,20233246,Multiple,1
1432,20232248,Multiple,1
1433,20235127,Single,1
1434,20235054,Single,1
1435,20237008,Single,1
1436,20235129,Single,1
1437,20232026,Single,1
1438,20233170,Single,1
1439,20233210,Single,2
1440,20233076,Multiple,1
1441,20237015,Single,1
1442,20233131,Single,1
1443,20233133,Single,1
1444,20232124,Single,1
1445,20235113,Single,1
1446,20232136,Multiple,1
1447,20233157,Single,1
1448,20235039,Single,1
1449,20233183,Multiple,1
1450,20232022,Single,1
1451,20231168,Single,1
1452,20232217,Single,1
1453,20235020,Single,1
1454,20236016,Single,1
1455,20231220,Multiple,1
1456,20233195,Single,1
1457,20231301,Multiple,1
1458,20233167,Multiple,1
1459,20233021,Multiple,1
1460,20231106,Single,1
1461,20231149,Multiple,1
1462,20231226,Multiple,1
1463,20236022,Multiple,1
1464,20237003,Single,1
1465,20232084,Single,1
1466,20232172,Single,1
1467,20237023,Multiple,2
1468,20232154,Single,1
1469,20234026,Multiple,1
1470,20232103,Multiple,1
1471,20232163,Single,1
1472,20233068,Multiple,1
1473,20231163,Single,1
1474,20231262,Single,2
1475,20231059,Multiple,1
1476,20235004,Single,2
1477,20236011,Multiple,1
1478,20234095,Multiple,3
1479,20232205,Single,1
1480,20237014,Multiple,1
1481,20234059,Multiple,1
1482,20235118,Single,1
1483,20235033,Single,1
1484,20234066,Single,1
1485,20232223,Single,1
1486,20231010,Single,1
1487,20231274,Multiple,1
1488,20231188,Single,1
1489,20231062,Single,1
1490,20233191,Single,1
1491,20234087,Multiple,1
1492,20232150,Multiple,1
1493,20233144,Single,1
1494,20233208,Multiple,1
1495,20233212,Multiple,1
1496,20234032,Multiple,1
1497,20232125,Multiple,1
1498,20231234,Single,1
1499,20232081,Multiple,1
1500,20233121,Multiple,1
1501,20233070,Multiple,1
1502,20233040,Multiple,1
1503,20233098,Multiple,1
1504,20236027,Single,1
1505,20232239,Multiple,1
1506,20231245,Multiple,1
1507,20237024,Multiple,6
1508,20231097,Single,1
1509,20232152,Single,1
1510,20231022,Single,2
1511,20231117,Multiple,2
1512,20235091,Single,1
1513,20231164,Single,1
1514,20231019,Multiple,1
1515,20237019,Multiple,1
1516,20233175,Single,1
1517,20233015,Single,1
1518,20231043,Multiple,1
1519,20234057,Single,1
1520,20234105,Single,1
1521,20233214,Multiple,1
1522,20234035,Single,1
1523,20231067,Multiple,1
1524,20231085,Multiple,1
1525,20231026,Single,1
1526,20233263,Single,1
1527,20237021,Single,1
1528,20231214,Single,1
1529,20232181,Single,1
1530,20231086,Single,1
1531,20232076,Single,1
1532,20235052,Single,1
1533,20233053,Single,1
1534,20233250,Single,1
1535,20235115,Single,2
1536,20233118,Single,1
1537,20232135,Single,1
1538,20231011,Multiple,1
1539,20233035,Multiple,1
1540,20237006,Single,2
1541,20233058,Multiple,1
1542,20233264,Multiple,1
1543,20232005,Multiple,1
1544,20232096,Single,1
1545,20234005,Multiple,1
1546,20231012,Single,1
1547,20231158,Single,1
1548,20231248,Multiple,1
1549,20234006,Single,1
1550,20233204,Single,1
1551,20233027,Single,1
1552,20232146,Single,1
1553,20233162,Single,1
1554,20232182,Single,1
1555,20232042,Single,1
1556,20231165,Multiple,1
1557,20233143,Multiple,1
1558,20231297,Single,1
1559,20235060,Single,1
1560,20232023,Multiple,1
1561,20233153,Multiple,1
1562,20232094,Multiple,1
1563,20235058,Single,1
1564,20235144,Single,2
1565,20231074,Single,1
1566,20233059,Single,1
1567,20233014,Multiple,1
1568,20232051,Multiple,2
1569,20231005,Single,1
1570,20231195,Single,1
1571,20235006,Single,2
1572,20232252,Multiple,1
1573,20234109,Multiple,1
1574,20231136,Single,1
1575,20234052,Single,1
1576,20234056,Multiple,1
1577,20232033,Single,1
1578,20232116,Multiple,1
1579,20232189,Single,1
1580,20233169,Single,2
1581,20232245,Single,1
1582,20231255,Multiple,1
1583,20231057,Single,1
1584,20233229,Multiple,1
1585,20231238,Single,1
1586,20235008,Single,1
1587,20234062,Multiple,1
1588,20236035,Single,1
1589,20234048,Multiple,1
1590,20232214,Multiple,1
1591,20231150,Multiple,2
1592,20233093,Single,1
1593,20235147,Single,1
1594,20231109,Single,1
1595,20233247,Multiple,1
1596,20232224,Single,1
1597,20232069,Multiple,1
1598,20232004,Single,1
1599,20233066,Single,1
1600,20235093,Single,3
1601,20235083,Single,1
1602,20231101,Multiple,1
1603,20232190,Single,1
1604,20233001,Multiple,1
1605,20232025,Multiple,1
1606,20231289,Multiple,1
1607,20233045,Multiple,1
1608,20231036,Single,1
1609,20233223,Multiple,1
1610,20231264,Single,1
1611,20233249,Single,1
1612,20232256,Multiple,1
1613,20231035,Multiple,1
1614,20231159,Single,1
1615,20232215,Multiple,1
1616,20232031,Single,1
1617,20231242,Multiple,2
1618,20231046,Multiple,1
1619,20231087,Multiple,1
1620,20236007,Single,1
1621,20231070,Single,1
1622,20231201,Multiple,1
1623,20233234,Single,1
1624,20233094,Single,1
1625,20233209,Single,1
1626,20231200,Single,1
1627,20232257,Single,1
1628,20231146,Single,1
1629,20231028,Single,1
1630,20233029,Multiple,1
1631,20233254,Single,1
1632,20233241,Single,1
1633,20231089,Multiple,1
1634,20235080,Single,1
1635,20233180,Multiple,1
1636,20233193,Multiple,1
1637,20232225,Multiple,1
1638,20231027,Multiple,1
1639,20231180,Multiple,1
1640,20231156,Single,1
1641,20231092,Multiple,1
1642,20231162,Single,1
1643,20236017,Single,1
1644,20233117,Single,1
1645,20235031,Single,1
1646,20235126,Single,1
1647,20233119,Multiple,1
1648,20235128,Single,1
1649,20233123,Multiple,1
1650,20234036,Single,1
1651,20232153,Multiple,1
1652,20233152,Multiple,1
1653,20232138,Multiple,1
1654,20234011,Single,1
1655,20233105,Single,1
1656,20232258,Single,1
1657,20233232,Single,1
1658,20235132,Single,1
1659,20231204,Single,1
1660,20234071,Multiple,1
1661,20231259,Single,1
1662,20235117,Single,1
1663,20235099,Single,1
1664,20232210,Multiple,4
1665,20233181,Multiple,1
1666,20232087,Multiple,1
1667,20235007,Single,1
1668,20237005,Multiple,1
1669,20232131,Single,2
1670,20237017,Multiple,1
1671,20233135,Multiple,1
1672,20231153,Single,1
1673,20236005,Single,1
1674,20235027,Single,1
1675,20232068,Single,1
1676,20232007,Single,1
1677,20235040,Single,1
1678,20233102,Multiple,1
1679,20233005,Multiple,1
1680,20231291,Multiple,1
1681,20234038,Single,1
1682,20232057,Multiple,1
1683,20235064,Single,1
1684,20233213,Single,1
1685,20233252,Multiple,2
1686,20232143,Multiple,1
1687,20234012,Single,1
1688,20231207,Single,1
1689,20233013,Single,1
1690,20231221,Single,1
1691,20233211,Multiple,1
1692,20235081,Single,1
1693,20231210,Multiple,1
1694,20233108,Single,1
1695,20231090,Multiple,1
1696,20235037,Single,1
1697,20232127,Multiple,1
1698,20235042,Single,1
1699,20232017,Single,1
1700,20233016,Multiple,1
1701,20233004,Multiple,3
1702,20231053,Multiple,1
1703,20234010,Multiple,1
1704,20233163,Multiple,1
1705,20233237,Single,1
1706,20233097,Multiple,1
1707,20231007,Single,1
1708,20231135,Multiple,1
1709,20233222,Single,1
1710,20234082,Single,1
1711,20233095,Single,1
1712,20231034,Multiple,1
1713,20232186,Multiple,1
1714,20237001,Single,1
1715,20231008,Multiple,1
1716,20231040,Single,1
1717,20233006,Single,1
1718,20231075,Multiple,1
1719,20233140,Multiple,1
1720,20233185,Single,1
1721,20232034,Multiple,1
1722,20235032,Single,1
1723,20232133,Multiple,1
1724,20232173,Multiple,1
1725,20234080,Multiple,1
1726,20234106,Multiple,1
1727,20233019,Single,1
1728,20232232,Multiple,1
1729,20233038,Single,1
1730,20232199,Single,1
1731,20235053,Single,1
1732,20232231,Multiple,1
1733,20235063,Single,1
1734,20231071,Single,1
1735,20231113,Single,1
1736,20232157,Single,1
1737,20234091,Single,1
1738,20233201,Multiple,1
1739,20231042,Multiple,1
1740,20231225,Multiple,1
1741,20231147,Multiple,1
1742,20234004,Multiple,1
1743,20238003,Single,1
1744,20231073,Single,1
1745,20235059,Single,1
1746,20234015,Single,1
1747,20231280,Single,1
1748,20231047,Multiple,1
1749,20231083,Multiple,1
1750,20232247,Single,1
1751,20232145,Multiple,1
1752,20234045,Single,1
1753,20233109,Single,1
1754,20232222,Multiple,1
1755,20235029,Single,1
1756,20231294,Single,1
1757,20235103,Single,1
1758,20231039,Multiple,1
1759,20231127,Single,1
1760,20231184,Single,1
1761,20232216,Single,1
1762,20233087,Single,1
1763,20235125,Single,1
1764,20233022,Single,1
1765,20232020,Single,1
1766,20236014,Single,1
1767,20232006,Single,1
1768,20233142,Single,1
1769,20231268,Single,1
1770,20231183,Multiple,1
1771,20235131,Single,1
1772,20231258,Single,1
1773,20232147,Multiple,1
1774,20235019,Single,1
1775,20234016,Single,1
1776,20233132,Multiple,1
1777,20233018,Multiple,1
1778,20233206,Single,1
1779,20232050,Single,1
1780,20231100,Single,1
1781,20234085,Single,1
1782,20231037,Single,1
1783,20233233,Single,1
1784,20231218,Multiple,1
1785,20233238,Single,1
1786,20232218,Single,1
1787,20231177,Single,1
1788,20233002,Single,1
1789,20232202,Single,1
1790,20235009,Multiple,1
1791,20231051,Multiple,1
1792,20231126,Single,1
1793,20233160,Multiple,1
1794,20233103,Multiple,1
1795,20232187,Multiple,1
1796,20232255,Multiple,1
1797,20231009,Multiple,1
1798,20233146,Multiple,1
1799,20232126,Multiple,1
1800,20231018,Single,1
1801,20233262,Multiple,1
1802,20232242,Multiple,1
1803,20231021,Multiple,1
1804,20233128,Single,1
1805,20232107,Single,1
1806,20234001,Single,1
1807,20233052,Single,1
1808,20237009,Single,1
1809,20236019,Single,1
1810,20231300,Multiple,1
1811,20235016,Single,1
1812,20232086,Single,1
1813,20233024,Single,1
1814,20232002,Single,1
1815,20231138,Single,1
1816,20233125,Multiple,1
1817,20232251,Multiple,1
1818,20233067,Multiple,1
1819,20235047,Single,1
1820,20233190,Multiple,1
1821,20233240,Single,1
1822,20233030,Single,1
1823,20232030,Single,1
1824,20233166,Single,1
1825,20232056,Multiple,1
1826,20233044,Single,1
1827,20231211,Multiple,1
1828,20235022,Single,1
1829,20232121,Single,1
1830,20231187,Single,1
1831,20236031,Multiple,1
1832,20232114,Single,1
1833,20233088,Multiple,1
1834,20237012,Single,1
1835,20233150,Multiple,1
1836,20231033,Multiple,1
1837,20231082,Multiple,1
1838,20235071,Single,1
1839,20231167,Multiple,1
1840,20233126,Single,1
1841,20231174,Single,1
1842,20231286,Single,1
1843,20235023,Single,1
1844,20232166,Single,1
1845,20231170,Single,1
1846,20231193,Single,1
1847,20233039,Multiple,1
1848,20231185,Multiple,1
1849,20233075,Multiple,1
1850,20232235,Multiple,1
1851,20236029,Multiple,1
1852,20231253,Single,1
1853,20233089,Single,1
1854,20231157,Single,10
1855,20232108,Single,1
1856,20231194,Single,1
1857,20233090,Multiple,1
1858,20233104,Single,1
1859,20236034,Multiple,1
1860,20231118,Multiple,1
1861,20235109,Single,1
1862,20234107,Single,1
1863,20232158,Multiple,1
1864,20233079,Single,1
1865,20232079,Multiple,1
1866,20235140,Single,1
1867,20235092,Single,1
1868,20233184,Single,1
1869,20231219,Multiple,1
1870,20231140,Single,1
1871,20231080,Single,1
1872,20231116,Multiple,1
1873,20234013,Single,1
1874,20233007,Multiple,1
1875,20232038,Multiple,1
1876,20235136,Multiple,1
1877,20231079,Multiple,1
1878,20231151,Single,1
1879,20232035,Single,1
1880,20231243,Single,1
1881,20235077,Single,1
1882,20233065,Multiple,1
1883,20233203,Single,1
1884,20233148,Single,1
1885,20234089,Single,1
1886,20233172,Single,1
1887,20231260,Single,1
1888,20233256,Multiple,1
1889,20234102,Single,2
1890,20231236,Single,1
1891,20232262,Multiple,1
1892,20233186,Multiple,1
1893,20231228,Multiple,1
1894,20232209,Multiple,1
1895,20232244,Single,1
1896,20234044,Multiple,1
1897,20235025,Single,1
1898,20232226,Multiple,1
1899,20233072,Multiple,1
1900,20232246,Multiple,1
1901,20231122,Multiple,1
1902,20233179,Multiple,1
1903,20233192,Multiple,1
1904,20232052,Single,1
1905,20235130,Single,2
1906,20234078,Single,1
1907,20232260,Single,1
1908,20232072,Multiple,2
1909,20232249,Single,4
1910,20233112,Single,1
1911,20235018,Single,1
1912,20233083,Multiple,1
1913,20233197,Single,1
1914,20232080,Single,1
1915,20235055,Single,1
1916,20232165,Single,1
1917,20231084,Multiple,1
1918,20233199,Multiple,1
1919,20234022,Single,1
1920,20233113,Single,1
1921,20231273,Single,1
1922,20236032,Single,1
1923,20233137,Single,1
1924,20232085,Single,2
1925,20235043,Single,1
1926,20231266,Single,1
1927,20233151,Multiple,1
1928,20233116,Multiple,2
1929,20235068,Single,1
1930,20232168,Single,1
1931,20231295,Single,1
1932,20235057,Single,1
1933,20232028,Multiple,1
1934,20233127,Multiple,1
1935,20235143,Single,1
1936,20231024,Multiple,1
